session,Driver,LapNumber,Stint,Compound,TyreLife,lap_s,traffic,reason
FP1,HAM,27,3.0,SOFT,12.0,139.508,0.288201160541586,pit in/out lap
FP1,HUL,2,1.0,MEDIUM,2.0,100.846,0.0518134715025906,kept
FP1,HUL,3,1.0,MEDIUM,3.0,99.69,0.077733860342556,lap deleted (track limits)
FP1,HUL,4,1.0,MEDIUM,4.0,140.817,0.4152380952380952,traffic (>30% of lap within 60 m of a car)
FP1,HUL,5,1.0,MEDIUM,5.0,97.56,0.0522788203753351,lap deleted (track limits)
FP1,HUL,6,1.0,MEDIUM,6.0,147.934,0.03770197486535,cool-down / aborted (>105% of run best)
FP1,HUL,7,1.0,MEDIUM,7.0,96.613,0.0252100840336134,kept
FP1,HUL,8,1.0,MEDIUM,8.0,147.256,0.028130671506352,cool-down / aborted (>105% of run best)
FP1,HUL,9,1.0,MEDIUM,9.0,96.086,0.1157601115760111,kept
FP1,HUL,10,1.0,MEDIUM,10.0,119.048,0.0697674418604651,pit in/out lap
FP1,HUL,12,2.0,SOFT,2.0,95.91,0.0249653259361997,short run (<5 clean laps)
FP1,HUL,13,2.0,SOFT,3.0,138.157,0.0,pit in/out lap
FP1,HUL,14,3.0,SOFT,4.0,145.67,0.0156682027649769,pit in/out lap
FP1,HUL,15,3.0,SOFT,5.0,95.533,0.0771349862258953,short run (<5 clean laps)
FP1,HUL,16,3.0,SOFT,6.0,143.393,0.0283286118980169,pit in/out lap
FP1,HUL,18,4.0,SOFT,2.0,95.529,0.1346423562412342,kept
FP1,HUL,19,4.0,SOFT,3.0,127.114,0.162046908315565,cool-down / aborted (>105% of run best)
FP1,HUL,20,4.0,SOFT,4.0,97.348,0.110958904109589,kept
FP1,HUL,21,4.0,SOFT,5.0,97.921,0.0426997245179063,kept
FP1,HUL,22,4.0,SOFT,6.0,98.204,0.0426098535286285,yellow / SC / VSC / red flag
FP1,HUL,23,4.0,SOFT,7.0,98.068,0.0,kept
FP1,HUL,24,4.0,SOFT,8.0,100.467,0.2241379310344827,cool-down / aborted (>105% of run best)
FP1,HUL,25,4.0,SOFT,9.0,148.439,0.0701438848920863,cool-down / aborted (>105% of run best)
FP1,HUL,26,4.0,SOFT,10.0,133.959,0.0437881873727087,pit in/out lap
FP1,LAW,2,1.0,MEDIUM,2.0,100.283,0.2084993359893758,kept
FP1,LAW,3,1.0,MEDIUM,3.0,99.148,0.1763122476446837,kept
FP1,LAW,4,1.0,MEDIUM,4.0,148.454,0.1138433515482695,cool-down / aborted (>105% of run best)
FP1,LAW,5,1.0,MEDIUM,5.0,96.833,0.1537414965986394,kept
FP1,LAW,7,1.0,MEDIUM,7.0,97.237,0.2016689847009735,kept
FP1,LAW,8,1.0,MEDIUM,8.0,131.747,0.3489065606361829,pit in/out lap
FP1,LAW,10,2.0,SOFT,2.0,95.691,0.1178918169209431,short run (<5 clean laps)
FP1,LAW,11,2.0,SOFT,3.0,137.817,0.075268817204301,pit in/out lap
FP1,LAW,13,3.0,SOFT,5.0,95.539,0.077683615819209,short run (<5 clean laps)
FP1,LAW,14,3.0,SOFT,6.0,117.775,0.0,pit in/out lap
FP1,LAW,16,4.0,SOFT,8.0,101.736,0.0462351387054161,kept
FP1,LAW,17,4.0,SOFT,9.0,101.194,0.014454664914586,kept
FP1,LAW,18,4.0,SOFT,10.0,100.242,0.1225033288948069,kept
FP1,LAW,19,4.0,SOFT,11.0,100.565,0.1246684350132626,kept
FP1,LAW,20,4.0,SOFT,12.0,100.898,0.1747311827956989,kept
FP1,LAW,21,4.0,SOFT,13.0,101.923,0.0131752305665349,kept
FP1,LAW,22,4.0,SOFT,14.0,103.16,0.0154838709677419,kept
FP1,LAW,23,4.0,SOFT,15.0,106.156,0.045,pit in/out lap
FP1,LAW,24,5.0,MEDIUM,9.0,126.356,0.0436170212765957,pit in/out lap
FP1,LAW,25,5.0,MEDIUM,10.0,144.863,0.1257976298997265,short run (<5 clean laps)
FP1,LAW,26,5.0,MEDIUM,11.0,145.448,0.0412371134020618,pit in/out lap
FP1,LEC,2,1.0,MEDIUM,2.0,102.003,0.0105124835742444,cool-down / aborted (>105% of run best)
FP1,LEC,3,1.0,MEDIUM,3.0,98.504,0.0134589502018842,kept
FP1,LEC,4,1.0,MEDIUM,4.0,133.896,0.0383451059535822,lap deleted (track limits)
FP1,LEC,5,1.0,MEDIUM,5.0,96.725,0.0375,kept
FP1,LEC,6,1.0,MEDIUM,6.0,134.974,0.1413461538461538,cool-down / aborted (>105% of run best)
FP1,LEC,7,1.0,MEDIUM,7.0,95.668,0.0368794326241134,kept
FP1,LEC,8,1.0,MEDIUM,8.0,141.017,0.1220657276995305,cool-down / aborted (>105% of run best)
FP1,LEC,9,1.0,MEDIUM,9.0,96.0,0.125,kept
FP1,LEC,10,1.0,MEDIUM,10.0,137.03,0.2099609375,cool-down / aborted (>105% of run best)
FP1,LEC,11,1.0,MEDIUM,11.0,114.914,0.1585081585081585,cool-down / aborted (>105% of run best)
FP1,LEC,12,1.0,MEDIUM,12.0,94.683,1.0,traffic (>30% of lap within 60 m of a car)
FP1,LEC,13,1.0,MEDIUM,13.0,147.052,0.0919854280510018,cool-down / aborted (>105% of run best)
FP1,LEC,14,1.0,MEDIUM,14.0,110.648,,pit in/out lap
FP1,LEC,16,2.0,SOFT,2.0,95.571,0.0098730606488011,short run (<5 clean laps)
FP1,LEC,17,2.0,SOFT,3.0,122.904,0.0301075268817204,short run (<5 clean laps)
FP1,LEC,18,2.0,SOFT,4.0,109.148,0.0236318407960199,pit in/out lap
FP1,LEC,20,3.0,SOFT,6.0,95.149,0.0126760563380281,kept
FP1,LEC,21,3.0,SOFT,7.0,130.788,0.0196078431372549,cool-down / aborted (>105% of run best)
FP1,LEC,22,3.0,SOFT,8.0,123.822,0.2912621359223301,cool-down / aborted (>105% of run best)
FP1,LEC,23,3.0,SOFT,9.0,129.297,0.0512820512820512,yellow / SC / VSC / red flag
FP1,LEC,24,3.0,SOFT,10.0,94.536,0.0,kept
