scenario_id,driver,lap,to_compound,set_status,mode,plan,n_stops_cf,elapsed_delta_median_s,elapsed_delta_q10_s,elapsed_delta_q90_s,probability_of_gain,tyre_delta_mean_s,pit_delta_mean_s,in_support,free_stop,stop_lap_status,compile_ms
monza_bor_lap6_to_hard_new_tyre_only,BOR,6,HARD,new,tyre_only,S-M-H,2,39.803360,22.529727,54.311847,0.000000,17.418769,21.869938,True,False,YELLOW,0.516250
monza_bor_lap7_to_soft_new_tyre_only,BOR,7,SOFT,new,tyre_only,S-M-S,2,-20.928249,-46.869094,-0.090304,0.902000,-44.253942,21.658602,False,False,GREEN,0.521500
monza_bor_lap7_to_medium_new_tyre_only,BOR,7,MEDIUM,new,tyre_only,S-M-M,2,16.925201,13.421867,20.644292,0.000000,-4.890228,21.891733,True,False,GREEN,0.522541
monza_bor_lap7_to_hard_new_tyre_only,BOR,7,HARD,new,tyre_only,S-M-H,2,38.242352,21.424147,52.384469,0.002000,15.904877,21.869938,True,False,GREEN,0.548917
monza_bor_lap8_to_soft_new_tyre_only,BOR,8,SOFT,new,tyre_only,S-M-S,2,-21.078925,-46.112327,-1.215393,0.914000,-44.439980,21.658602,False,False,GREEN,0.824416
monza_bor_lap8_to_medium_new_tyre_only,BOR,8,MEDIUM,new,tyre_only,S-M-M,2,15.832513,12.346090,19.705658,0.000000,-5.979898,21.891733,True,False,GREEN,0.857959
monza_bor_lap8_to_hard_new_tyre_only,BOR,8,HARD,new,tyre_only,S-M-H,2,36.715142,20.288683,50.500413,0.002000,14.440692,21.869938,True,False,GREEN,0.572792
monza_bor_lap9_to_soft_new_tyre_only,BOR,9,SOFT,new,tyre_only,S-M-S,2,-21.281602,-45.321426,-2.164671,0.924000,-44.574992,21.658602,False,False,GREEN,0.517375
monza_bor_lap9_to_medium_new_tyre_only,BOR,9,MEDIUM,new,tyre_only,S-M-M,2,14.827035,11.299858,18.683174,0.000000,-7.016414,21.891733,True,False,GREEN,0.501125
monza_bor_lap9_to_hard_new_tyre_only,BOR,9,HARD,new,tyre_only,S-M-H,2,35.329020,19.173409,48.792038,0.002000,13.026216,21.869938,True,False,GREEN,0.485709
monza_bor_lap10_to_soft_new_tyre_only,BOR,10,SOFT,new,tyre_only,S-M-S,2,-21.421012,-44.709211,-3.090440,0.926000,-44.658978,21.658602,False,False,GREEN,0.482042
monza_bor_lap10_to_medium_new_tyre_only,BOR,10,MEDIUM,new,tyre_only,S-M-M,2,13.851245,10.329482,17.813819,0.000000,-7.999775,21.891733,True,False,GREEN,0.480500
monza_bor_lap10_to_hard_new_tyre_only,BOR,10,HARD,new,tyre_only,S-M-H,2,33.900750,18.113869,47.084434,0.002000,11.661447,21.869938,True,False,GREEN,0.475083
monza_bor_lap11_to_soft_new_tyre_only,BOR,11,SOFT,new,tyre_only,S-M-S,2,-21.608999,-43.889701,-3.922174,0.934000,-44.691939,21.658602,False,False,GREEN,0.476542
monza_bor_lap11_to_medium_new_tyre_only,BOR,11,MEDIUM,new,tyre_only,S-M-M,2,12.974379,9.400949,17.014218,0.000000,-8.929981,21.891733,True,False,GREEN,0.471833
monza_bor_lap11_to_hard_new_tyre_only,BOR,11,HARD,new,tyre_only,S-M-H,2,32.535421,17.159112,45.532767,0.002000,10.346386,21.869938,True,False,GREEN,0.472334
monza_bor_lap12_to_soft_new_tyre_only,BOR,12,SOFT,new,tyre_only,S-M-S,2,-21.691758,-43.258464,-4.507726,0.946000,-44.673873,21.658602,False,False,GREEN,0.472916
monza_bor_lap12_to_medium_new_tyre_only,BOR,12,MEDIUM,new,tyre_only,S-M-M,2,12.079756,8.444410,16.101010,0.000000,-9.807033,21.891733,True,False,GREEN,0.472125
monza_bor_lap12_to_hard_new_tyre_only,BOR,12,HARD,new,tyre_only,S-M-H,2,31.224455,16.050208,43.933123,0.002000,9.081033,21.869938,True,False,GREEN,0.477709
monza_bor_lap13_to_soft_new_tyre_only,BOR,13,SOFT,new,tyre_only,S-M-S,2,-21.775899,-42.404612,-5.201586,0.950000,-44.604782,21.658602,False,False,GREEN,0.492084
monza_bor_lap13_to_medium_new_tyre_only,BOR,13,MEDIUM,new,tyre_only,S-M-M,2,11.287672,7.524598,15.393990,0.000000,-10.630930,21.891733,True,False,GREEN,0.480583
monza_bor_lap13_to_hard_new_tyre_only,BOR,13,HARD,new,tyre_only,S-M-H,2,29.977073,15.346615,42.342927,0.002000,7.865388,21.869938,True,False,GREEN,0.489667
monza_bor_lap14_to_soft_new_tyre_only,BOR,14,SOFT,new,tyre_only,S-M-S,2,-21.725109,-41.545536,-5.726748,0.956000,-44.484665,21.658602,False,False,GREEN,0.481875
monza_bor_lap14_to_medium_new_tyre_only,BOR,14,MEDIUM,new,tyre_only,S-M-M,2,10.463429,6.659706,14.671935,0.002000,-11.401672,21.891733,True,False,GREEN,0.519209
monza_bor_lap14_to_hard_new_tyre_only,BOR,14,HARD,new,tyre_only,S-M-H,2,28.739042,14.436033,40.980537,0.002000,6.699451,21.869938,True,False,GREEN,0.498417
monza_bor_lap15_to_soft_new_tyre_only,BOR,15,SOFT,new,tyre_only,S-M-S,2,-21.588724,-40.716860,-6.109862,0.958000,-44.313523,21.658602,False,False,GREEN,0.490375
monza_bor_lap15_to_medium_new_tyre_only,BOR,15,MEDIUM,new,tyre_only,S-M-M,2,9.765055,5.818766,13.999598,0.006000,-12.119260,21.891733,True,False,GREEN,0.492125
monza_bor_lap15_to_hard_new_tyre_only,BOR,15,HARD,new,tyre_only,S-M-H,2,27.536075,13.575057,39.522385,0.002000,5.583221,21.869938,True,False,GREEN,0.486458
monza_bor_lap16_to_soft_new_tyre_only,BOR,16,SOFT,new,tyre_only,S-M-S,2,-21.523684,-39.726546,-6.573751,0.962000,-44.091354,21.658602,False,False,GREEN,0.497833
monza_bor_lap16_to_medium_new_tyre_only,BOR,16,MEDIUM,new,tyre_only,S-M-M,2,9.085880,5.041494,13.318203,0.008000,-12.783693,21.891733,True,False,GREEN,0.509041
monza_bor_lap16_to_hard_new_tyre_only,BOR,16,HARD,new,tyre_only,S-M-H,2,26.444153,12.840489,38.090555,0.002000,4.516699,21.869938,True,False,GREEN,0.478750
monza_bor_lap17_to_soft_new_tyre_only,BOR,17,SOFT,new,tyre_only,S-M-S,2,-21.415751,-38.593435,-6.900745,0.966000,-43.818160,21.658602,False,False,GREEN,0.497000
monza_bor_lap17_to_medium_new_tyre_only,BOR,17,MEDIUM,new,tyre_only,S-M-M,2,8.505404,4.348955,12.718836,0.008000,-13.394972,21.891733,True,False,GREEN,0.493834
monza_bor_lap17_to_hard_new_tyre_only,BOR,17,HARD,new,tyre_only,S-M-H,2,25.509198,12.142240,36.710322,0.002000,3.499885,21.869938,True,False,GREEN,0.499833
monza_bor_lap18_to_soft_new_tyre_only,BOR,18,SOFT,new,tyre_only,S-M-S,2,-21.177310,-37.521793,-7.153426,0.970000,-43.493940,21.658602,False,False,GREEN,0.486042
monza_bor_lap18_to_medium_new_tyre_only,BOR,18,MEDIUM,new,tyre_only,S-M-M,2,7.943030,3.802330,12.213639,0.014000,-13.953096,21.891733,True,False,GREEN,0.488500
monza_bor_lap18_to_hard_new_tyre_only,BOR,18,HARD,new,tyre_only,S-M-H,2,24.499078,11.549234,35.387534,0.002000,2.532779,21.869938,True,False,GREEN,0.460667
monza_bor_lap19_to_soft_new_tyre_only,BOR,19,SOFT,new,tyre_only,S-M-S,2,-20.883166,-36.521102,-7.594469,0.970000,-43.118695,21.658602,False,False,GREEN,0.480000
monza_bor_lap19_to_medium_new_tyre_only,BOR,19,MEDIUM,new,tyre_only,S-M-M,2,7.400177,3.195509,11.723893,0.014000,-14.458065,21.891733,True,False,GREEN,0.530708
monza_bor_lap19_to_hard_new_tyre_only,BOR,19,HARD,new,tyre_only,S-M-H,2,23.529508,10.946566,34.111689,0.002000,1.615381,21.869938,True,False,GREEN,0.548666
monza_bor_lap20_to_soft_new_tyre_only,BOR,20,SOFT,new,tyre_only,S-M-S,2,-20.442609,-35.378793,-7.675280,0.970000,-42.692423,21.658602,False,False,GREEN,0.508875
monza_bor_lap20_to_medium_new_tyre_only,BOR,20,MEDIUM,new,tyre_only,S-M-M,2,6.938706,2.684460,11.267902,0.022000,-14.909879,21.891733,True,False,GREEN,0.477958
monza_bor_lap20_to_hard_new_tyre_only,BOR,20,HARD,new,tyre_only,S-M-H,2,22.644072,10.460503,33.056409,0.002000,0.747691,21.869938,True,False,GREEN,0.469583
monza_bor_lap21_to_soft_new_tyre_only,BOR,21,SOFT,new,tyre_only,S-M-S,2,-19.899507,-34.293597,-7.714987,0.972000,-42.215126,21.658602,False,False,GREEN,0.697458
monza_bor_lap21_to_medium_new_tyre_only,BOR,21,MEDIUM,new,tyre_only,S-M-M,2,6.508156,2.280372,10.938656,0.028000,-15.308539,21.891733,True,False,GREEN,0.848625
monza_bor_lap21_to_hard_new_tyre_only,BOR,21,HARD,new,tyre_only,S-M-H,2,21.831563,9.966192,31.879573,0.002000,-0.070292,21.869938,True,False,GREEN,0.636584
monza_bor_lap22_to_soft_new_tyre_only,BOR,22,SOFT,new,tyre_only,S-M-S,2,-19.371912,-33.161586,-7.711916,0.974000,-41.686803,21.658602,False,False,GREEN,0.577875
monza_bor_lap22_to_medium_new_tyre_only,BOR,22,MEDIUM,new,tyre_only,S-M-M,2,6.164991,1.930786,10.649571,0.038000,-15.654044,21.891733,True,False,GREEN,0.549417
monza_bor_lap22_to_hard_new_tyre_only,BOR,22,HARD,new,tyre_only,S-M-H,2,21.084499,9.478147,30.850146,0.002000,-0.838567,21.869938,True,False,GREEN,0.528791
monza_bor_lap23_to_soft_new_tyre_only,BOR,23,SOFT,new,tyre_only,S-M-S,2,-18.834947,-32.081641,-7.584272,0.974000,-41.107454,21.658602,False,False,GREEN,0.528625
monza_bor_lap23_to_medium_new_tyre_only,BOR,23,MEDIUM,new,tyre_only,S-M-M,2,5.850187,1.637596,10.419324,0.038000,-15.946395,21.891733,True,False,GREEN,0.529500
monza_bor_lap23_to_hard_new_tyre_only,BOR,23,HARD,new,tyre_only,S-M-H,2,20.473415,9.031722,29.878157,0.002000,-1.557133,21.869938,True,False,GREEN,0.520458
monza_bor_lap24_to_soft_new_tyre_only,BOR,24,SOFT,new,tyre_only,S-M-S,2,-18.270299,-30.739469,-7.606999,0.976000,-40.477079,21.658602,False,False,GREEN,0.519416
monza_bor_lap24_to_medium_new_tyre_only,BOR,24,MEDIUM,new,tyre_only,S-M-M,2,5.629800,1.382496,10.225658,0.046000,-16.185591,21.891733,True,False,GREEN,0.513500
monza_bor_lap24_to_hard_new_tyre_only,BOR,24,HARD,new,tyre_only,S-M-H,2,19.822908,8.808928,29.034686,0.002000,-2.225993,21.869938,True,False,GREEN,0.508417
monza_bor_lap25_to_soft_new_tyre_only,BOR,25,SOFT,new,tyre_only,S-M-S,2,-17.665135,-29.229237,-7.503533,0.976000,-39.795679,21.658602,False,False,GREEN,0.509541
monza_bor_lap25_to_medium_new_tyre_only,BOR,25,MEDIUM,new,tyre_only,S-M-M,2,5.448986,1.163558,10.054143,0.048000,-16.371632,21.891733,True,False,GREEN,0.510333
monza_bor_lap25_to_hard_new_tyre_only,BOR,25,HARD,new,tyre_only,S-M-H,2,19.149502,8.591813,28.216871,0.002000,-2.845144,21.869938,True,False,GREEN,0.557584
monza_bor_lap26_to_soft_new_tyre_only,BOR,26,SOFT,new,tyre_only,S-M-S,2,-17.087412,-27.938047,-7.284774,0.976000,-39.063253,21.658602,False,False,GREEN,0.608417
monza_bor_lap26_to_medium_new_tyre_only,BOR,26,MEDIUM,new,tyre_only,S-M-M,2,5.321730,1.040042,9.907731,0.054000,-16.504519,21.891733,True,False,GREEN,0.498250
monza_bor_lap26_to_hard_new_tyre_only,BOR,26,HARD,new,tyre_only,S-M-H,2,18.570096,8.291622,27.396119,0.004000,-3.414587,21.869938,True,False,GREEN,0.481417
monza_bor_lap27_to_soft_new_tyre_only,BOR,27,SOFT,new,tyre_only,S-M-S,2,-16.375078,-26.660921,-6.964418,0.972000,-38.279801,21.658602,False,False,VSC,0.473917
monza_bor_lap27_to_medium_new_tyre_only,BOR,27,MEDIUM,new,tyre_only,S-M-M,2,5.236319,0.965932,9.819884,0.054000,-16.584251,21.891733,True,False,VSC,0.457000
monza_bor_lap27_to_hard_new_tyre_only,BOR,27,HARD,new,tyre_only,S-M-H,2,18.087380,8.166810,26.620661,0.004000,-3.934323,21.869938,True,False,VSC,0.483666
monza_bor_lap28_to_soft_new_tyre_only,BOR,28,SOFT,new,tyre_only,S-M-S,2,-15.542516,-25.277329,-6.536908,0.970000,-37.445323,21.658602,True,False,VSC,0.478708
monza_bor_lap28_to_medium_new_tyre_only,BOR,28,MEDIUM,new,tyre_only,S-M-M,2,5.207228,0.941229,9.790602,0.058000,-16.610828,21.891733,True,False,VSC,0.491334
monza_bor_lap28_to_hard_new_tyre_only,BOR,28,HARD,new,tyre_only,S-M-H,2,17.607108,7.917740,25.860980,0.004000,-4.404351,21.869938,True,False,VSC,0.473375
monza_bor_lap29_to_soft_new_tyre_only,BOR,29,SOFT,new,tyre_only,S-M-S,2,-14.701005,-23.915772,-6.062653,0.970000,-36.559820,21.658602,True,False,GREEN,0.474791
monza_bor_lap29_to_medium_new_tyre_only,BOR,29,MEDIUM,new,tyre_only,S-M-M,2,5.236319,0.965932,9.819884,0.054000,-16.584251,21.891733,True,False,GREEN,0.481416
monza_bor_lap29_to_hard_new_tyre_only,BOR,29,HARD,new,tyre_only,S-M-H,2,17.228273,7.848420,25.249913,0.004000,-4.824670,21.869938,True,False,GREEN,0.471583
monza_bor_lap30_to_soft_new_tyre_only,BOR,30,SOFT,new,tyre_only,S-M-S,2,-13.859359,-22.416557,-5.591175,0.970000,-35.623290,21.658602,True,False,GREEN,0.467708
monza_bor_lap30_to_medium_new_tyre_only,BOR,30,MEDIUM,new,tyre_only,S-M-M,2,5.321730,1.040042,9.907731,0.054000,-16.504519,21.891733,True,False,GREEN,0.469209
monza_bor_lap30_to_hard_new_tyre_only,BOR,30,HARD,new,tyre_only,S-M-H,2,16.910434,7.863379,24.630166,0.004000,-5.195283,21.869938,True,False,GREEN,0.467167
monza_bor_lap31_to_soft_new_tyre_only,BOR,31,SOFT,new,tyre_only,S-M-S,2,-12.872837,-21.136781,-5.109178,0.968000,-34.635735,21.658602,True,False,GREEN,0.462959
monza_bor_lap31_to_medium_new_tyre_only,BOR,31,MEDIUM,new,tyre_only,S-M-M,2,5.448986,1.163558,10.054143,0.048000,-16.371632,21.891733,True,False,GREEN,0.463625
monza_bor_lap31_to_hard_new_tyre_only,BOR,31,HARD,new,tyre_only,S-M-H,2,16.522725,7.856115,24.082770,0.004000,-5.516187,21.869938,True,False,GREEN,0.462166
monza_bor_lap32_to_soft_new_tyre_only,BOR,32,SOFT,new,tyre_only,S-M-S,2,-11.893817,-19.694576,-4.341171,0.966000,-33.597154,21.658602,True,False,GREEN,0.463833
monza_bor_lap32_to_medium_new_tyre_only,BOR,32,MEDIUM,new,tyre_only,S-M-M,2,5.629800,1.382496,10.225658,0.046000,-16.185591,21.891733,True,False,GREEN,0.465041
monza_bor_lap32_to_hard_new_tyre_only,BOR,32,HARD,new,tyre_only,S-M-H,2,16.219777,7.892384,23.596173,0.004000,-5.787383,21.869938,True,False,GREEN,0.463583
monza_bor_lap33_to_soft_new_tyre_only,BOR,33,SOFT,new,tyre_only,S-M-S,2,-10.852460,-18.328020,-3.592166,0.962000,-32.507548,21.658602,True,False,GREEN,0.462917
monza_bor_lap33_to_medium_new_tyre_only,BOR,33,MEDIUM,new,tyre_only,S-M-M,2,5.850187,1.637596,10.419324,0.038000,-15.946395,21.891733,True,False,GREEN,0.465125
monza_bor_lap33_to_hard_new_tyre_only,BOR,33,HARD,new,tyre_only,S-M-H,2,15.999912,7.922995,23.093028,0.004000,-6.008872,21.869938,True,False,GREEN,0.457875
monza_bor_lap34_to_soft_new_tyre_only,BOR,34,SOFT,new,tyre_only,S-M-S,2,-9.692499,-16.769122,-2.860715,0.956000,-31.366915,21.658602,True,False,GREEN,0.467708
monza_bor_lap34_to_medium_new_tyre_only,BOR,34,MEDIUM,new,tyre_only,S-M-M,2,6.164991,1.930786,10.649571,0.038000,-15.654044,21.891733,True,False,GREEN,0.459334
monza_bor_lap34_to_hard_new_tyre_only,BOR,34,HARD,new,tyre_only,S-M-H,2,15.845745,7.985157,22.664802,0.002000,-6.180653,21.869938,True,False,GREEN,0.458458
monza_bor_lap35_to_soft_new_tyre_only,BOR,35,SOFT,new,tyre_only,S-M-S,2,-8.504300,-15.179467,-2.078024,0.946000,-30.175257,21.658602,True,False,GREEN,0.459417
monza_bor_lap35_to_medium_new_tyre_only,BOR,35,MEDIUM,new,tyre_only,S-M-M,2,6.508156,2.280372,10.938656,0.028000,-15.308539,21.891733,True,False,GREEN,0.460292
monza_bor_lap35_to_hard_new_tyre_only,BOR,35,HARD,new,tyre_only,S-M-H,2,15.654832,8.107406,22.210378,0.002000,-6.302726,21.869938,True,False,GREEN,0.456042
monza_bor_lap36_to_soft_new_tyre_only,BOR,36,SOFT,new,tyre_only,S-M-S,2,-7.364947,-13.508559,-1.078608,0.940000,-28.932573,21.658602,True,False,GREEN,0.456667
monza_bor_lap36_to_medium_new_tyre_only,BOR,36,MEDIUM,new,tyre_only,S-M-M,2,6.938706,2.684460,11.267902,0.022000,-14.909879,21.891733,True,False,GREEN,0.461416
monza_bor_lap36_to_hard_new_tyre_only,BOR,36,HARD,new,tyre_only,S-M-H,2,15.608035,8.318785,21.778400,0.002000,-6.375091,21.869938,True,False,GREEN,0.454208
monza_bor_lap37_to_soft_new_tyre_only,BOR,37,SOFT,new,tyre_only,S-M-S,2,-6.041373,-12.006329,-0.112136,0.902000,-27.638863,21.658602,True,False,GREEN,0.459125
monza_bor_lap37_to_medium_new_tyre_only,BOR,37,MEDIUM,new,tyre_only,S-M-M,2,7.400177,3.195509,11.723893,0.014000,-14.458065,21.891733,True,False,GREEN,0.454583
monza_bor_lap37_to_hard_new_tyre_only,BOR,37,HARD,new,tyre_only,S-M-H,2,15.545163,8.522448,21.525298,0.002000,-6.397748,21.869938,True,False,GREEN,0.459375
monza_bor_lap38_to_soft_new_tyre_only,BOR,38,SOFT,new,tyre_only,S-M-S,2,-4.675676,-10.280967,0.895229,0.842000,-26.294128,21.658602,True,False,GREEN,0.454959
monza_bor_lap38_to_medium_new_tyre_only,BOR,38,MEDIUM,new,tyre_only,S-M-M,2,7.943030,3.802330,12.213639,0.014000,-13.953096,21.891733,True,False,GREEN,0.462625
monza_bor_lap38_to_hard_new_tyre_only,BOR,38,HARD,new,tyre_only,S-M-H,2,15.585989,8.765380,21.399600,0.002000,-6.370698,21.869938,True,False,GREEN,0.453625
monza_bor_lap39_to_soft_new_tyre_only,BOR,39,SOFT,new,tyre_only,S-M-S,2,-3.239598,-8.716909,2.157103,0.772000,-24.898366,21.658602,True,False,GREEN,0.460750
monza_bor_lap39_to_medium_new_tyre_only,BOR,39,MEDIUM,new,tyre_only,S-M-M,2,8.505404,4.348955,12.718836,0.008000,-13.394972,21.891733,True,False,GREEN,0.454542
monza_bor_lap39_to_hard_new_tyre_only,BOR,39,HARD,new,tyre_only,S-M-H,2,15.748420,9.192747,21.205201,0.002000,-6.293939,21.869938,True,False,GREEN,0.449833
monza_bor_lap40_to_soft_new_tyre_only,BOR,40,SOFT,new,tyre_only,S-M-S,2,-1.737387,-6.995758,3.236984,0.670000,-23.451579,21.658602,True,False,GREEN,0.455167
monza_bor_lap40_to_medium_new_tyre_only,BOR,40,MEDIUM,new,tyre_only,S-M-M,2,9.085880,5.041494,13.318203,0.008000,-12.783693,21.891733,True,False,GREEN,0.454958
monza_bor_lap40_to_hard_new_tyre_only,BOR,40,HARD,new,tyre_only,S-M-H,2,15.890918,9.462707,21.051465,0.002000,-6.167473,21.869938,True,False,GREEN,0.454708
monza_bor_lap41_to_soft_new_tyre_only,BOR,41,SOFT,new,tyre_only,S-M-S,2,-0.355785,-5.231842,4.557937,0.526000,-21.953766,21.658602,True,False,GREEN,0.460334
monza_bor_lap41_to_medium_new_tyre_only,BOR,41,MEDIUM,new,tyre_only,S-M-M,2,9.765055,5.818766,13.999598,0.006000,-12.119260,21.891733,True,False,GREEN,0.452583
monza_bor_lap41_to_hard_new_tyre_only,BOR,41,HARD,new,tyre_only,S-M-H,2,16.089327,10.041277,21.134428,0.002000,-5.991299,21.869938,True,False,GREEN,0.453458
monza_bor_lap42_to_soft_new_tyre_only,BOR,42,SOFT,new,tyre_only,S-M-S,2,1.186525,-3.476850,5.915142,0.378000,-20.404927,21.658602,True,False,GREEN,0.468875
monza_bor_lap42_to_medium_new_tyre_only,BOR,42,MEDIUM,new,tyre_only,S-M-M,2,10.463429,6.659706,14.671935,0.002000,-11.401672,21.891733,True,False,GREEN,0.470000
monza_bor_lap42_to_hard_new_tyre_only,BOR,42,HARD,new,tyre_only,S-M-H,2,16.329101,10.557611,21.161071,0.002000,-5.765417,21.869938,True,False,GREEN,0.458208
monza_bor_lap43_to_soft_new_tyre_only,BOR,43,SOFT,new,tyre_only,S-M-S,2,2.843658,-1.739340,7.507427,0.194000,-18.805063,21.658602,True,False,GREEN,0.461167
monza_bor_lap43_to_medium_new_tyre_only,BOR,43,MEDIUM,new,tyre_only,S-M-M,2,11.287672,7.524598,15.393990,0.000000,-10.630930,21.891733,True,False,GREEN,0.497083
monza_bor_lap43_to_hard_new_tyre_only,BOR,43,HARD,new,tyre_only,S-M-H,2,16.555818,11.094319,21.160296,0.000000,-5.489827,21.869938,True,False,GREEN,0.461500
monza_bor_lap44_to_soft_new_tyre_only,BOR,44,SOFT,new,tyre_only,S-M-S,2,4.453308,0.067276,9.051713,0.096000,-17.154173,21.658602,True,False,GREEN,0.460708
monza_bor_lap44_to_medium_new_tyre_only,BOR,44,MEDIUM,new,tyre_only,S-M-M,2,12.079756,8.444410,16.101010,0.000000,-9.807033,21.891733,True,False,GREEN,0.472541
monza_bor_lap44_to_hard_new_tyre_only,BOR,44,HARD,new,tyre_only,S-M-H,2,16.860071,11.628777,21.413400,0.000000,-5.164530,21.869938,True,False,GREEN,0.445167
monza_bor_lap45_to_soft_new_tyre_only,BOR,45,SOFT,new,tyre_only,S-M-S,2,6.184009,1.943968,10.467191,0.036000,-15.452257,21.658602,True,False,GREEN,0.453000
monza_bor_lap45_to_medium_new_tyre_only,BOR,45,MEDIUM,new,tyre_only,S-M-M,2,12.974379,9.400949,17.014218,0.000000,-8.929981,21.891733,True,False,GREEN,0.445208
monza_bor_lap45_to_hard_new_tyre_only,BOR,45,HARD,new,tyre_only,S-M-H,2,17.218180,12.193470,21.588412,0.000000,-4.789525,21.869938,True,False,GREEN,0.455084
monza_bor_lap46_to_soft_new_tyre_only,BOR,46,SOFT,new,tyre_only,S-M-S,2,7.897599,3.848150,12.102626,0.012000,-13.699315,21.658602,True,False,GREEN,0.471917
monza_bor_lap46_to_medium_new_tyre_only,BOR,46,MEDIUM,new,tyre_only,S-M-M,2,13.851245,10.329482,17.813819,0.000000,-7.999775,21.891733,True,False,GREEN,0.487167
monza_bor_lap46_to_hard_new_tyre_only,BOR,46,HARD,new,tyre_only,S-M-H,2,17.648110,12.970897,21.824521,0.000000,-4.364811,21.869938,True,False,GREEN,0.446833
monza_bor_lap47_to_soft_new_tyre_only,BOR,47,SOFT,new,tyre_only,S-M-S,2,9.654049,5.813294,13.821228,0.006000,-11.895347,21.658602,True,False,GREEN,0.471750
monza_bor_lap47_to_medium_new_tyre_only,BOR,47,MEDIUM,new,tyre_only,S-M-M,2,14.827035,11.299858,18.683174,0.000000,-7.016414,21.891733,True,False,GREEN,0.451625
monza_bor_lap47_to_hard_new_tyre_only,BOR,47,HARD,new,tyre_only,S-M-H,2,18.135719,13.706618,22.172122,0.000000,-3.890390,21.869938,True,False,GREEN,0.536292
monza_bor_lap48_to_soft_new_tyre_only,BOR,48,SOFT,new,tyre_only,S-M-S,2,11.597700,7.674493,15.591832,0.004000,-10.040354,21.658602,True,False,GREEN,0.473833
monza_bor_lap48_to_medium_new_tyre_only,BOR,48,MEDIUM,new,tyre_only,S-M-M,2,15.832513,12.346090,19.705658,0.000000,-5.979898,21.891733,True,False,GREEN,0.481792
monza_bor_lap48_to_hard_new_tyre_only,BOR,48,HARD,new,tyre_only,S-M-H,2,18.619466,14.481181,22.491590,0.000000,-3.366262,21.869938,True,False,GREEN,0.448458
monza_bor_lap49_to_soft_new_tyre_only,BOR,49,SOFT,new,tyre_only,S-M-S,2,13.595324,9.667375,17.392552,0.002000,-8.134335,21.658602,True,False,GREEN,0.448083
monza_bor_lap49_to_medium_new_tyre_only,BOR,49,MEDIUM,new,tyre_only,S-M-M,2,16.925201,13.421867,20.644292,0.000000,-4.890228,21.891733,True,False,GREEN,0.447000
monza_bor_lap49_to_hard_new_tyre_only,BOR,49,HARD,new,tyre_only,S-M-H,2,19.013838,15.306863,22.903777,0.000000,-2.792425,21.869938,True,False,GREEN,0.444209
monza_bor_lap50_to_soft_new_tyre_only,BOR,50,SOFT,new,tyre_only,S-M-S,2,15.610102,11.715652,19.323369,0.000000,-6.177290,21.658602,True,False,GREEN,0.442791
monza_bor_lap50_to_medium_new_tyre_only,BOR,50,MEDIUM,new,tyre_only,S-M-M,2,18.055270,14.615418,21.672300,0.000000,-3.747403,21.891733,True,False,GREEN,0.447667
monza_bor_lap50_to_hard_new_tyre_only,BOR,50,HARD,new,tyre_only,S-M-H,2,19.552253,15.910372,23.500813,0.000000,-2.168880,21.869938,True,False,GREEN,0.442084
monza_bor_lap51_to_soft_new_tyre_only,BOR,51,SOFT,new,tyre_only,S-M-S,2,17.741756,14.036687,21.373339,0.000000,-4.169219,21.920263,True,False,GREEN,0.442791
monza_bor_lap51_to_medium_new_tyre_only,BOR,51,MEDIUM,new,tyre_only,S-M-M,2,19.583805,16.105720,22.934311,0.000000,-2.551423,22.090607,True,False,GREEN,0.446458
monza_bor_lap51_to_hard_new_tyre_only,BOR,51,HARD,new,tyre_only,S-M-H,2,20.300995,16.942185,24.230835,0.000000,-1.495628,21.915726,True,False,GREEN,0.444167
monza_bor_lap52_to_soft_new_tyre_only,BOR,52,SOFT,new,tyre_only,S-M-S,2,19.789771,16.400452,23.425632,0.000000,-2.110122,22.037352,True,False,GREEN,0.448667
monza_bor_lap52_to_medium_new_tyre_only,BOR,52,MEDIUM,new,tyre_only,S-M-M,2,20.628664,17.234217,24.181505,0.000000,-1.302289,22.037352,True,False,GREEN,0.442292
monza_bor_lap52_to_hard_new_tyre_only,BOR,52,HARD,new,tyre_only,S-M-H,2,21.172834,17.669436,24.786280,0.000000,-0.772668,22.037352,True,False,GREEN,0.444875
monza_bot_lap2_to_soft_new_tyre_only,BOT,2,SOFT,new,tyre_only,S-S-S,2,-18.010433,-31.531469,-6.354620,0.974000,-8.574891,-10.294402,True,True,YELLOW,2.754542
